Unnamed: 0,Actual frequency,FCR Requested,System imbalance,Net regulation volume,GUV,IGCC+,aFRR+,GDV,IGCC-,aFRR-,Total,Alpha,Marginal incremental price,Marginal decremental price,Positive imbalance price,Negative imbalance price,Measured & Upscaled,Monitored capacity,Load factor,Total Load,wp_Measured & Upscaled,wp_Monitored capacity,wp_Load factor,weath_air_temperature,weath_precipitation,weath_wind_speed,weath_wind_direction
2023-02-28 12:15:00,49.985,6.6,201.72,-155.617,0.0,0.0,0.0,155.617,0.01,9.207,10627.4,3.48,137.09,6.6,3.12,3.12,12636.679,21568.261,803.216,11097.29,938.55,5211.99,1.14,2.385,0.0,4.37,47.0
2023-02-28 12:00:00,50.02,-8.8,371.308,-399.858,0.0,0.0,0.0,399.858,0.537,133.521,10627.4,17.78,137.09,-3.49,-21.28,-21.28,12485.864,21568.261,795.199,11167.51,882.51,5211.990000000001,1.04,2.1675,0.0,4.275,41.5
2023-02-28 11:45:00,50.022,-9.68,148.204,-162.809,1.191,1.191,0.0,164.0,5.331,49.669,10627.4,0.0,140.23,53.81,53.81,53.81,12281.653,21568.261,782.659,11091.28,974.26,5211.99,1.08,1.97,0.0,4.835,35.45
2023-02-28 11:30:00,50.01,-4.4,480.507,-437.335,0.0,0.0,0.0,437.335,1.798,238.737,10627.4,44.53,140.23,-23.96,-68.49,-68.49,11875.904,21568.261,762.747,11244.52,1071.87,5211.99,1.15,1.6025,0.0,4.27,49.125
2023-02-28 11:15:00,50.01,-4.4,128.644,-105.288,0.0,0.0,0.0,105.288,10.048,95.24,10627.4,0.0,142.12,74.69,74.69,74.69,11437.128,21568.261,745.061,11187.46,986.77,5211.99,1.12,1.125,0.0,3.46,53.5
2023-02-28 11:00:00,49.996,1.76,204.268,-243.971,0.0,0.0,0.0,243.971,24.492,219.479,10627.4,6.01,142.09,-25.93,-31.94,-31.94,11007.313,21568.261,719.47,11396.21,933.11,5211.99,1.02,0.8875,0.015,4.3175,59.75
2023-02-28 10:45:00,50.016,-7.04,305.889,-216.683,0.0,0.0,0.0,216.683,64.724,151.959,10627.4,3.49,145.23,67.89,64.4,64.4,10025.569,21568.261,670.875,11392.99,890.09,5211.99,0.97,0.97,0.015,4.695,67.75
2023-02-28 10:30:00,50.01,-4.4,-28.898,33.856,36.532,36.507,0.025,2.675,0.024,2.651,10627.4,0.0,140.23,81.1,140.23,140.23,9686.017,21568.261,657.414,11547.0,779.34,5211.99,0.8200000000000001,0.97,0.0075,4.702500000000001,66.4
2023-02-28 10:15:00,49.979,9.24,35.689,-43.961,1.234,1.155,0.079,45.196,41.587,3.609,10627.4,0.0,140.23,81.1,81.1,81.1,9081.737,21568.261,631.219,11388.3,680.91,5211.99,0.73,0.5950000000000001,0.0,4.355,63.6
2023-02-28 10:00:00,50.02,-8.8,-251.193,214.081,214.081,212.414,1.667,0.0,0.0,0.0,10627.4,3.48,142.25,81.1,145.73,145.73,8219.359,21568.261,576.817,11319.11,664.2,5211.99,0.71,0.635,0.0,4.8025,67.05
2023-02-28 09:45:00,50.016,-7.04,341.066,-352.334,0.0,0.0,0.0,352.334,2.576,249.758,10627.4,5.14,159.37,-78.79,-83.93,-83.93,7701.808,21568.261,547.201,11255.0,617.4200000000001,5211.99,0.65,0.645,0.0,4.935,69.35
2023-02-28 09:30:00,50.009,-3.96,-6.147,-0.305,3.378,3.37,0.008,3.683,0.308,3.375,10627.4,0.0,140.38,81.1,140.38,140.38,7093.919,21568.261,508.733,11304.79,526.8,5211.99,0.5700000000000001,0.6225,0.0,4.035,69.7
2023-02-28 09:15:00,50.012,-5.28,221.515,-46.393,0.0,0.0,0.0,46.393,14.955,31.438,10627.4,4.6,154.37,74.39,69.79,69.79,6412.261,21568.261,467.317,11312.55,457.09,5211.99,0.5,0.53,0.0,4.025,75.80000000000001
2023-02-28 09:00:00,50.032,-14.08,-315.06,56.411,56.411,49.2,7.211,0.0,0.0,0.0,10627.4,8.54,158.74,81.1,167.28,167.28,5763.17,21568.261,422.061,11381.15,401.74,5211.99,0.46,0.3625,0.0,3.7375,72.25
2023-02-28 08:45:00,50.02,-8.8,239.792,-225.108,0.0,0.0,0.0,225.108,5.632,219.476,10627.4,6.57,183.74,-4.06,-10.63,-10.63,5224.24,21568.261,382.361,11531.24,430.99,5211.99,0.52,0.1999999999999999,0.0,3.805,74.15
2023-02-28 08:30:00,50.0,0.0,77.338,-37.799,0.0,0.0,0.0,37.799,26.687,11.112,10627.4,0.0,179.65,81.1,81.1,81.1,4254.85,21568.261,313.89,11404.56,430.59,5211.99,0.49,0.0549999999999999,0.0,3.9025,73.025
2023-02-28 08:15:00,50.016,-7.04,246.379,-189.519,0.0,0.0,0.0,189.519,59.501,130.018,10627.4,1.3,183.74,16.71,15.41,15.41,3555.387,21568.261,264.737,11363.03,444.3,5211.99,0.47,-0.0649999999999999,0.0,4.369999999999999,71.0
2023-02-28 08:00:00,50.001,-0.44,-225.709,-65.412,1.717,1.717,0.0,67.129,0.132,66.997,10627.4,2.13,183.74,75.75,185.87,185.87,2913.613,21568.261,213.251,11376.48,496.28,5211.99,0.53,0.015,0.0,4.640000000000001,60.7
2023-02-28 07:45:00,50.018,-7.92,77.229,-66.917,0.319,0.319,0.0,67.236,37.155,30.081,10627.4,0.0,192.24,83.17,83.17,83.17,2306.215,21568.261,170.589,11420.56,582.5,5211.99,0.61,-0.0050000000000001,0.0,5.175,55.7
2023-02-28 07:30:00,50.017,-7.48,8.669,-17.868,6.821,6.821,0.0,24.689,15.728,8.961,10627.4,0.0,192.24,86.1,86.1,86.1,1719.966,21568.261,128.296,11339.97,664.69,5211.99,0.6900000000000001,-0.0074999999999999,0.0,4.9375,59.125
2023-02-28 07:15:00,49.988,5.28,161.936,-211.569,33.1,0.0,0.0,244.669,219.83,24.839,10627.4,0.83,289.0,83.03,82.2,82.2,1098.855,21568.261,83.483,11191.51,763.45,5211.99,0.79,-0.02,0.0,5.359999999999999,43.55
2023-02-28 07:00:00,49.978,9.68,138.389,-112.386,152.558,0.0,17.058,264.944,264.944,0.0,10627.4,0.0,292.73,86.1,86.1,86.1,606.315,21568.261,47.451,11077.72,772.15,5211.99,0.78,0.0149999999999999,0.0,4.84,46.975
2023-02-28 06:45:00,49.987,5.72,-306.124,306.308,309.21,62.21,0.0,2.902,0.0,2.902,10627.4,9.17,292.73,86.0,301.9,301.9,256.386,21568.261,21.135,11194.63,730.4300000000001,5211.99,0.79,0.1199999999999996,0.0,4.565,43.400000000000006
2023-02-28 06:30:00,49.98,8.8,-405.001,338.346,338.346,154.171,46.675,0.0,0.0,0.0,10627.4,7.95,305.75,86.1,313.7,313.7,17.235,21568.261,1.957,11079.19,758.12,5211.99,0.79,0.1875,0.0,4.575,46.725
2023-02-28 06:15:00,49.969,13.64,-95.593,34.838,54.111,10.642,11.469,19.273,19.273,0.0,10627.4,0.0,289.0,86.1,289.0,289.0,0.0,21568.261,0.0,10967.23,848.19,5211.99,0.8300000000000001,0.0950000000000002,0.0,4.155,47.65
2023-02-28 06:00:00,49.996,1.76,25.882,-11.098,106.159,0.0,0.059,117.257,113.389,3.868,10627.4,0.0,292.73,81.1,81.1,81.1,0.0,21568.261,0.0,10764.32,908.13,5211.99,0.85,0.3575000000000001,0.0,4.7875,37.25
2023-02-28 05:45:00,49.937,27.72,-207.81,203.204,203.204,4.83,116.374,0.0,0.0,0.0,10627.4,1.36,292.73,81.1,294.09,294.09,0.0,21568.261,0.0,10498.86,966.81,5211.99,0.86,0.3799999999999999,0.0,5.12,37.5
2023-02-28 05:30:00,49.967,14.52,13.836,-44.585,2.446,1.388,1.058,47.031,40.49,6.541,10627.4,0.0,203.6,81.1,81.1,81.1,0.0,21568.261,0.0,10297.09,1039.24,5211.990000000001,0.9,0.2749999999999999,0.0,4.7075000000000005,35.2
2023-02-28 05:15:00,49.971,12.76,-56.911,30.916,30.916,8.704,22.212,0.0,0.0,0.0,10627.4,0.0,162.31,81.1,162.31,162.31,0.0,21568.261,0.0,10024.12,1001.87,5211.99,0.91,0.125,0.0,4.26,32.7
2023-02-28 05:00:00,50.012,-5.28,34.842,-14.569,0.201,0.201,0.0,14.77,5.881,8.889,10627.4,0.0,162.31,81.1,81.1,81.1,0.0,21568.261,0.0,9750.76,856.83,5211.99,0.86,0.2375000000000002,0.0,4.465,36.2
2023-02-28 04:45:00,49.967,14.52,-252.149,220.271,220.271,14.719,105.552,0.0,0.0,0.0,10627.4,4.01,189.05,81.1,193.06,193.06,0.0,21568.261,0.0,9493.86,830.99,5211.99,0.83,0.3149999999999999,0.0,4.654999999999999,36.2
2023-02-28 04:30:00,49.968,14.08,-113.917,113.7,119.491,118.394,1.097,5.791,0.0,5.791,10627.4,0.0,187.92,81.1,187.92,187.92,0.0,21568.261,0.0,9222.47,884.97,5211.990000000001,0.88,0.3149999999999999,0.0,4.8375,35.05
2023-02-28 04:15:00,50.016,-7.04,112.168,-85.167,0.0,0.0,0.0,85.167,13.578,71.589,10627.4,0.0,145.51,76.77,76.77,76.77,0.0,21568.261,0.0,9076.2,910.2,5211.990000000001,0.89,0.3449999999999997,0.0,4.7,34.6
2023-02-28 04:00:00,50.012,-5.28,-135.393,86.145,119.816,119.816,0.0,33.671,0.0,33.671,10627.4,0.0,145.51,81.1,145.51,145.51,0.0,21568.261,0.0,8984.93,922.56,5211.99,0.89,0.39,0.0,4.74,36.625
2023-02-28 03:45:00,49.997,1.32,-94.644,91.396,91.396,87.387,4.009,0.0,0.0,0.0,10627.4,0.0,179.99,81.1,179.99,179.99,0.0,21568.261,0.0,8802.56,980.47,5211.99,0.96,0.5000000000000002,0.0,4.505,36.95
2023-02-28 03:30:00,49.972,12.32,-127.127,65.155,65.155,53.584,11.571,0.0,0.0,0.0,10627.4,0.0,179.99,81.1,179.99,179.99,0.0,21568.261,0.0,8701.09,974.0,5211.99,0.98,0.61,0.0,4.82,36.35
2023-02-28 03:15:00,49.987,5.72,-66.217,48.787,48.787,34.105,14.682,0.0,0.0,0.0,10627.4,0.0,145.51,81.1,145.51,145.51,0.0,21568.261,0.0,8659.43,1001.6,5211.99,1.0,0.6599999999999999,0.0,4.625,35.8
2023-02-28 03:00:00,50.016,-7.04,90.893,-24.044,0.0,0.0,0.0,24.044,14.119,9.925,10627.4,0.0,145.51,81.1,81.1,81.1,0.0,21568.261,0.0,8698.2,1053.81,5211.990000000001,1.01,0.7575,0.0,4.66,36.3
2023-02-28 02:45:00,50.004,-1.76,10.945,-48.731,6.779,3.485,3.294,55.51,47.508,8.002,10627.4,0.0,145.51,81.1,81.1,81.1,0.0,21568.261,0.0,8635.52,1119.14,5211.99,1.08,0.7449999999999999,0.0,4.475,36.2
2023-02-28 02:30:00,49.996,1.76,80.959,-84.546,0.0,0.0,0.0,84.546,79.259,5.287,10627.4,0.0,145.51,81.1,81.1,81.1,0.0,21568.261,0.0,8629.69,1127.95,5211.99,1.09,0.7075000000000001,0.0,4.425,38.650000000000006
2023-02-28 02:15:00,50.004,-1.76,39.222,-57.207,0.887,0.0,0.887,58.093,55.126,2.967,10627.4,0.0,145.51,81.1,81.1,81.1,0.0,21568.261,0.0,8626.95,1136.84,5211.99,1.1,0.6699999999999999,0.0,4.455,39.3
2023-02-28 02:00:00,49.991,3.96,57.479,-158.481,0.0,0.0,0.0,158.481,46.812,111.669,10627.4,0.0,145.51,73.81,73.81,73.81,0.0,21568.261,0.0,8637.7,1203.38,5211.990000000001,1.12,0.6625000000000001,0.0,4.3475,38.825
2023-02-28 01:45:00,50.008,-3.52,103.909,-85.318,1.007,0.0,1.007,86.325,85.425,0.9,10627.4,0.0,145.51,81.1,81.1,81.1,0.0,21568.261,0.0,8593.04,1222.27,5211.99,1.15,0.76,0.0,4.63,40.8
2023-02-28 01:30:00,49.988,5.28,106.394,-158.661,5.507,0.0,5.507,164.168,158.53,5.638,10627.4,0.0,145.51,81.1,81.1,81.1,0.0,21568.261,0.0,8651.67,1233.03,5211.99,1.11,0.895,0.0,4.635,40.175
2023-02-28 01:15:00,49.999,0.44,131.818,-102.065,0.0,0.0,0.0,102.065,95.589,6.476,10627.4,0.0,145.51,81.1,81.1,81.1,0.0,21568.261,0.0,8810.8,1283.08,5211.99,1.13,1.01,0.0,5.025,40.2
2023-02-28 01:00:00,49.973,11.88,-341.821,37.099,81.758,79.628,2.13,44.659,0.0,44.659,10627.4,8.06,145.51,81.1,153.57,153.57,0.0,21568.261,0.0,8858.92,1290.5,5211.99,1.14,1.0550000000000002,0.0,5.125,39.125
2023-02-28 00:45:00,50.012,-5.28,95.47,-54.591,0.0,0.0,0.0,54.591,49.704,4.887,10627.4,0.0,145.51,81.1,81.1,81.1,0.0,21568.261,0.0,8778.23,1250.83,5211.99,1.1,1.13,0.0,4.885,36.15
2023-02-28 00:30:00,50.012,-5.28,60.165,-28.226,0.0,0.0,0.0,28.226,18.711,9.515,10627.4,0.0,145.51,81.1,81.1,81.1,0.0,21568.261,0.0,8865.03,1157.68,5211.99,1.05,1.2975,0.0,4.8475,32.9
2023-02-28 00:15:00,50.014,-6.16,-99.941,85.228,85.228,79.083,6.145,0.0,0.0,0.0,10627.4,0.0,145.51,81.1,145.51,145.51,0.0,21568.261,0.0,9163.34,1215.79,5211.99,1.08,1.495,0.0,4.995,30.05
2023-02-28 00:00:00,49.981,8.36,-263.339,270.596,270.596,264.677,5.919,0.0,0.0,0.0,10627.4,1.51,145.51,81.1,147.02,147.02,0.0,21568.261,0.0,9258.3,1253.84,5211.99,1.06,1.3824999999999998,0.0,4.5175,30.775
2023-02-27 23:45:00,50.017,-7.48,191.962,-134.666,0.0,0.0,0.0,134.666,32.618,102.048,10661.8,1.04,145.51,73.6,72.56,72.56,0.0,21568.261,0.0,9294.23,1269.7,5211.99,1.06,1.3099999999999998,0.0,3.985,33.3
2023-02-27 23:30:00,50.034,-14.96,11.981,-87.579,0.657,0.657,0.0,88.236,3.379,84.857,10661.8,0.0,140.51,75.53,75.53,75.53,0.0,21568.261,0.0,9447.05,1239.0,5211.99,1.05,1.3624999999999998,0.0,4.112500000000001,33.724999999999994
2023-02-27 23:15:00,49.977,10.12,-121.821,82.257,82.257,31.806,50.451,0.0,0.0,0.0,10661.8,0.0,225.98,81.1,225.98,225.98,0.0,21568.261,0.0,9555.09,1314.78,5211.99,1.13,1.445,0.0,4.08,36.400000000000006
2023-02-27 23:00:00,50.067,-29.48,406.356,-118.364,0.0,0.0,0.0,118.364,25.77,92.594,10661.8,4.5,145.51,65.06,60.55,60.55,0.0,21568.261,0.0,9818.16,1318.16,5211.990000000001,1.11,1.6075,0.0,4.23,35.625
2023-02-27 22:45:00,50.009,-3.96,-128.778,83.551,89.896,84.421,5.475,6.344,0.575,5.769,10661.8,0.0,149.46,83.44,149.46,149.46,0.0,21568.261,0.0,9829.21,1469.18,5211.99,1.19,1.855,0.0,4.29,38.85
2023-02-27 22:30:00,50.013,-5.72,-110.098,139.984,139.984,122.605,17.379,0.0,0.0,0.0,10661.8,0.0,149.46,86.1,149.46,149.46,0.0,21568.261,0.0,10076.08,1691.63,5211.99,1.34,1.7525000000000002,0.0,4.355,43.3
2023-02-27 22:15:00,50.014,-6.16,-33.226,-18.12,14.102,14.102,0.0,32.222,10.538,21.684,10661.8,0.0,149.46,82.0,149.46,149.46,0.0,21568.261,0.0,10155.24,1843.31,5211.99,1.4300000000000002,1.81,0.0,4.665,43.95
2023-02-27 22:00:00,50.019,-8.36,64.041,-27.428,0.0,0.0,0.0,27.428,25.198,2.23,10661.8,0.0,149.46,82.03,82.03,82.03,0.0,21568.261,0.0,10233.37,1837.22,5211.99,1.42,1.9325,0.0,4.9350000000000005,44.6
2023-02-27 21:45:00,50.012,-5.28,179.205,-155.594,0.0,0.0,0.0,155.594,147.209,8.385,10661.8,1.26,153.46,79.8,78.54,78.54,0.0,21568.261,0.0,10189.01,1979.15,5211.99,1.53,2.12,0.0,4.949999999999999,44.1
2023-02-27 21:30:00,49.988,5.28,-225.87,126.817,126.817,77.287,49.53,0.0,0.0,0.0,10661.8,2.69,150.92,79.8,153.61,153.61,0.0,21568.261,0.0,10324.14,2150.3700000000003,5211.99,1.64,2.22,0.0,4.9875,41.1
2023-02-27 21:15:00,49.991,3.96,-86.659,13.091,41.866,11.671,30.195,28.775,28.775,0.0,10661.8,0.0,151.97,79.8,151.97,151.97,0.0,21568.261,0.0,10451.69,2205.1600000000003,5211.99,1.67,2.205,0.0,5.2,37.65
2023-02-27 21:00:00,50.013,-5.72,89.46,-69.874,0.0,0.0,0.0,69.874,51.685,18.189,10661.8,0.0,148.46,79.8,79.8,79.8,0.0,21568.261,0.0,10396.79,2291.5800000000004,5211.990000000001,1.75,2.355,0.0,5.23,37.7
2023-02-27 20:45:00,50.02,-8.8,83.709,42.138,43.591,0.0,43.591,1.453,1.453,0.0,10661.8,0.0,157.86,79.8,79.8,79.8,0.0,21568.261,0.0,10157.7,2343.04,5211.99,1.76,2.455,0.0,5.324999999999999,39.95
2023-02-27 20:30:00,50.016,-7.04,195.345,-209.292,50.0,0.0,0.0,259.292,8.475,250.817,10661.8,1.38,160.3,-18.79,-20.17,-20.17,0.0,21568.261,0.0,10333.73,2336.74,5211.99,1.78,2.5725,0.0,5.57,37.0
2023-02-27 20:15:00,49.975,11.0,-353.377,349.409,349.409,4.389,95.12,0.0,0.0,0.0,10661.8,4.9,319.02,79.8,323.92,323.92,0.0,21568.261,0.0,10436.79,2488.62,5211.99,1.86,2.7350000000000003,0.0,5.6,38.55
2023-02-27 20:00:00,49.979,9.24,316.34,-72.486,0.0,0.0,0.0,72.486,31.754,40.732,10661.8,2.45,160.3,63.24,60.79,60.79,0.0,21568.261,0.0,10715.88,2645.05,5211.99,2.0,2.965,0.0,6.1275,35.975
2023-02-27 19:45:00,50.041,-18.04,70.482,-53.473,0.0,0.0,0.0,53.473,0.0,53.473,10661.8,0.0,174.49,67.87,67.87,67.87,0.0,21568.261,0.0,10788.99,2665.49,5211.99,2.05,3.205,0.0,6.66,35.65
2023-02-27 19:30:00,50.014,-6.16,104.637,-40.769,0.0,0.0,0.0,40.769,1.29,39.479,10661.8,0.0,174.49,81.51,81.51,81.51,0.0,21568.261,0.0,10981.21,2628.89,5211.99,2.05,3.265,0.0,6.075,36.725
2023-02-27 19:15:00,49.984,7.04,155.127,-99.551,0.0,0.0,0.0,99.551,15.79,83.761,10661.8,0.8,174.49,65.81,65.01,65.01,0.0,21568.261,0.0,11000.46,2601.02,5211.99,1.97,3.27,0.0,6.050000000000001,34.95
2023-02-27 19:00:00,50.004,-1.76,-23.71,19.465,28.816,9.248,19.568,9.351,9.351,0.0,10661.8,0.0,174.49,84.8,174.49,174.49,0.0,21568.261,0.0,11179.38,2497.21,5211.99,1.87,3.205,0.0,5.6075,32.6
2023-02-27 18:45:00,50.008,-3.52,244.33,-27.61,0.0,0.0,0.0,27.61,0.0,27.61,10661.8,1.57,196.64,66.88,65.32,65.32,0.0,21568.261,0.0,11361.74,2403.59,5211.99,1.82,3.165,0.0,5.665,33.5
2023-02-27 18:30:00,49.995,2.2,253.531,-207.529,0.0,0.0,0.0,207.529,4.8,202.729,10661.8,2.51,196.64,-23.25,-25.76,-25.76,0.0,21568.261,0.0,11358.55,2466.22,5211.99,1.89,3.315,0.0,5.88,33.349999999999994
2023-02-27 18:15:00,50.008,-3.52,126.809,-87.74,100.0,0.0,0.0,187.74,40.887,146.853,10661.8,0.0,306.0,24.81,24.81,24.81,0.0,21568.261,0.0,11442.53,2397.61,5211.99,1.83,3.46,0.0,6.15,32.650000000000006
2023-02-27 18:00:00,49.98,8.8,-201.343,291.995,300.705,2.425,98.28,8.71,8.71,0.0,10661.8,1.66,319.02,84.8,320.68,320.68,0.0,21568.261,0.0,11461.3,2332.31,5211.99,1.74,3.4825,0.0,6.3225,30.875
2023-02-27 17:45:00,49.972,12.32,-198.414,177.02,177.02,61.332,115.688,0.0,0.0,0.0,10661.8,1.85,190.76,84.8,192.62,192.62,0.0,21568.261,0.0,11555.72,2237.14,5211.99,1.62,3.595,0.0,6.13,32.05
2023-02-27 17:30:00,49.975,11.0,-41.329,44.428,47.368,12.959,34.409,2.94,2.94,0.0,10661.8,0.0,189.88,84.8,189.88,189.88,0.365,21568.261,0.028,11436.5,2210.09,5211.99,1.69,3.59,0.0,5.827500000000001,28.700000000000003
2023-02-27 17:15:00,49.981,8.36,-292.95,116.314,266.314,259.034,7.28,150.0,0.0,0.0,10661.8,6.34,189.88,84.8,196.22,196.22,7.628,21568.261,0.385,11332.72,2225.26,5211.99,1.72,3.735,0.0,5.555,29.55
2023-02-27 17:00:00,50.025,-11.0,-198.629,271.651,271.651,141.646,130.005,0.0,0.0,0.0,10661.8,3.53,194.56,79.8,198.09,198.09,109.857,21568.261,6.74,11184.6,2407.07,5211.99,1.86,3.9,0.0,5.654999999999999,30.525
2023-02-27 16:45:00,49.975,11.0,-183.393,128.607,128.607,0.481,128.126,0.0,0.0,0.0,10661.8,1.64,223.44,79.8,225.08,225.08,347.298,21568.261,22.402,11090.73,2318.34,5211.99,1.84,4.01,0.0,5.76,33.5
2023-02-27 16:30:00,49.98,8.8,-8.77,85.218,88.299,13.026,75.273,3.081,3.081,0.0,10661.8,0.0,226.01,79.8,226.01,226.01,719.696,21568.261,48.255,10846.14,2146.6,5211.99,1.8,4.220000000000001,0.0,6.0875,31.975
2023-02-27 16:15:00,49.985,6.6,-241.818,255.207,255.207,236.595,18.612,0.0,0.0,0.0,10661.8,1.92,182.68,79.8,184.6,184.6,1273.5,21568.261,82.242,10617.69,2143.33,5211.99,1.88,4.34,0.0,6.25,33.45
2023-02-27 16:00:00,50.0,0.0,29.466,51.175,72.081,1.631,70.45,20.906,20.906,0.0,10661.8,0.0,182.68,84.8,84.8,84.8,1807.864,21568.261,120.327,10412.07,2125.08,5211.99,2.0,4.4725,0.0,6.38,34.650000000000006
2023-02-27 15:45:00,49.967,14.52,32.421,-14.358,19.003,0.0,19.003,33.361,33.361,0.0,10661.8,0.0,160.0,84.8,84.8,84.8,2510.565,21568.261,167.199,10281.17,2083.74,5211.99,1.89,4.54,0.0,6.705,33.7
2023-02-27 15:30:00,49.992,3.52,46.274,-23.613,1.036,1.036,0.0,24.649,19.325,5.324,10661.8,0.0,160.0,81.79,81.79,81.79,3282.8810000000003,21568.261,214.124,10282.55,2121.12,5211.99,1.96,4.6625,0.0,6.3025,34.75
2023-02-27 15:15:00,50.002,-0.88,219.316,-231.607,4.597,2.131,2.466,236.204,29.659,6.545,10661.8,4.8,148.45,81.06,76.26,76.26,3894.507,21568.261,258.669,10256.72,2008.7,5211.99,1.92,4.765000000000001,0.0,6.245,29.85
2023-02-27 15:00:00,49.988,5.28,-59.619,25.849,175.849,57.856,117.993,150.0,0.0,0.0,10661.8,0.0,155.6,84.8,155.6,155.6,5039.103,21568.261,331.454,10347.15,1926.84,5211.99,1.86,4.8425,0.0,6.495,35.975
2023-02-27 14:45:00,49.982,7.92,93.379,-129.123,170.877,76.306,94.571,300.0,0.0,0.0,10661.8,0.0,148.4,79.8,79.8,79.8,5601.093,21568.261,375.065,10440.45,1891.87,5211.99,1.85,5.04,0.0,6.17,39.15
2023-02-27 14:30:00,49.987,5.72,385.321,-478.105,0.0,0.0,0.0,478.105,319.413,158.692,10661.8,31.32,148.4,61.42,30.1,30.1,6177.933,21568.261,415.344,10305.0,1898.44,5211.99,1.86,5.0525,0.0,6.58,37.075
2023-02-27 14:15:00,49.995,2.2,130.994,-139.208,0.365,0.0,0.365,139.573,138.414,1.159,10661.8,0.0,148.4,84.8,84.8,84.8,6807.82,21568.261,459.231,10320.67,1773.67,5211.99,1.77,5.025,0.0,6.685,39.35
2023-02-27 14:00:00,50.008,-3.52,-25.746,-17.404,11.882,11.813,0.069,29.287,19.194,10.093,10661.8,0.0,148.4,83.25,148.4,148.4,7831.464,21568.261,530.664,10539.44,1663.16,5211.99,1.73,5.172499999999999,0.0,6.025,35.85
2023-02-27 13:45:00,49.982,7.92,-205.841,147.228,147.228,30.228,117.0,0.0,0.0,0.0,10661.8,1.54,189.86,84.8,191.4,191.4,8611.463,21568.261,574.361,10502.63,1584.6,5211.99,1.65,5.15,0.0,6.145,36.05
2023-02-27 13:30:00,49.971,12.76,48.591,-41.969,58.031,7.001,51.03,100.0,0.0,0.0,10661.8,0.0,189.86,84.8,84.8,84.8,9092.825,21568.261,606.267,10413.3,1533.83,5211.99,1.62,4.95,0.0,6.5175,30.2
2023-02-27 13:15:00,49.971,12.76,240.847,-229.505,0.657,0.0,0.657,230.162,128.771,1.391,10661.8,4.3,189.86,84.8,80.5,80.5,10481.618,21568.261,689.309,10686.63,1562.29,5211.99,1.61,5.12,0.0,6.495,32.35
2023-02-27 13:00:00,50.006,-2.64,259.582,-246.645,1.317,0.0,1.317,247.962,247.817,0.145,10661.8,3.04,148.51,84.8,81.76,81.76,10923.295,21568.261,716.287,10739.21,1512.86,5211.99,1.54,4.9175,0.0,6.737500000000001,33.9
2023-02-27 12:45:00,49.979,9.24,-42.18,37.178,101.63,0.53,0.0,64.452,40.911,23.541,10661.8,0.0,306.0,79.98,306.0,306.0,11372.575,21568.261,740.754,10660.82,1488.74,5211.99,1.55,4.92,0.0,6.29,30.45
2023-02-27 12:30:00,49.977,10.12,-169.925,234.777,249.741,2.961,75.68,14.964,14.964,0.0,10661.8,0.89,306.0,79.8,306.89,306.89,11837.929,21568.261,775.825,10769.93,1475.4699999999998,5211.99,1.59,4.6975,0.0,6.4625,32.425000000000004
2023-02-27 12:15:00,49.982,7.92,-174.034,246.61,246.61,43.527,101.983,0.0,0.0,0.0,10661.8,1.2,306.0,79.8,307.2,307.2,12390.89,21568.261,812.458,10873.09,1496.02,5211.99,1.61,4.415,0.0,6.615,30.65
2023-02-27 12:00:00,49.978,9.68,-135.578,72.578,72.578,39.223,33.355,0.0,0.0,0.0,10661.8,0.0,146.55,79.8,146.55,146.55,12751.615,21568.261,828.115,10892.11,1469.7800000000002,5211.99,1.67,4.44,0.0,6.0375,32.925
2023-02-27 11:45:00,49.997,1.32,130.299,-161.472,0.049,0.0,0.049,161.521,154.385,7.136,10661.8,0.0,143.41,79.8,79.8,79.8,13089.054,21568.261,847.38,10840.41,1485.15,5211.99,1.72,4.32,0.0,5.85,31.35
2023-02-27 11:30:00,49.986,6.16,151.49,-186.933,0.296,0.0,0.296,187.229,182.978,4.251,10661.8,1.28,143.41,79.8,78.52,78.52,13199.937999999998,21568.261,853.69,10943.9,1579.01,5211.99,1.81,4.045,0.0,6.1725,33.825
2023-02-27 11:15:00,49.98,8.8,-2.412,15.216,17.628,11.899,5.729,2.412,2.412,0.0,10661.8,0.0,143.25,79.8,143.25,143.25,13037.613,21568.261,842.9929999999999,11015.26,1664.02,5211.99,1.83,3.94,0.0,5.98,36.45
2023-02-27 11:00:00,49.996,1.76,-326.949,190.855,237.292,237.292,0.0,46.437,0.0,46.437,10661.8,25.01,143.06,79.8,168.07,168.07,12784.916,21568.261,828.465,11140.5,1738.49,5211.99,1.83,3.7075,0.0,6.085,35.1
2023-02-27 10:45:00,49.996,1.76,341.343,-203.346,0.0,0.0,0.0,203.346,0.0,143.346,10661.8,13.58,143.06,41.3,27.71,27.71,12555.634,21568.261,812.222,11239.58,1685.6,5211.99,1.69,3.54,0.0,5.715,41.15
2023-02-27 10:30:00,50.012,-5.28,241.461,-160.325,0.0,0.0,0.0,160.325,14.517,145.808,10661.8,4.35,143.06,59.03,54.68,54.68,12295.763,21568.261,796.116,11334.52,1674.45,5211.99,1.65,3.29,0.0,6.0,39.975
